CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Transported
0,-0.19922542555493805,0,3.197646539962977,0.77211461644288,-0.2830236670317378,-0.27447550323078646,2.056275317278347,0,1,0,0,0,1,0
0,0.007463862788660866,0,1.2211163762422448,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,0,1,0,0,1,0
0,-0.6815004316900022,0,-0.33399144025875166,-0.20172141128102833,-0.2830236670317378,-0.05536784552675564,-0.1748354832229123,1,0,0,0,0,1,1
0,0.9720138750587891,0,0.36343286675982506,-0.2872085518362886,-0.07311701579348509,-0.2727502460835106,0.34495735560354596,0,0,1,0,0,1,0
0,-0.9570861494814673,0,0.7715002804409071,-0.2872085518362886,-0.27986717603567385,-0.27447550323078646,-0.260134820876485,1,0,0,0,0,1,0
0,1.5920817400895857,0,0.7893068584924453,-0.2872085518362886,0.2788317302676454,-0.2701623603625969,-0.26990870331595684,0,0,1,0,0,1,0
0,0.007463862788660866,0,-0.12328026664888381,0.04039251826358977,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,1,0,0,1
0,-1.370464726168665,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,0
0,2.0054603167767837,0,-0.3354753217630465,-0.23818795375564983,-0.2830236670317378,0.37939695558675435,-0.26990870331595684,1,0,0,0,0,1,1
0,0.6964281572673239,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,0.5359923305568597,1,0,0,0,1,0,0
0,-1.0948790083772,0,1.0163407286495565,-0.28661073966457346,-0.2830236670317378,-0.21064098878158063,-0.26990870331595684,1,0,0,0,0,1,0
1,0.489738868923725,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,1,0,1,0,0,1
0,-0.40591471389853695,0,0.039946698823549044,-0.2872085518362886,-0.2830236670317378,0.4915386701596835,-0.26990870331595684,0,0,1,1,0,0,0
0,0.2830495805801261,0,-0.3354753217630465,-0.2872085518362886,-0.014721932366302004,-0.26239870319985564,0.44980445813606235,1,0,0,0,0,1,0
1,-1.8527397323037293,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,0
1,-1.9905325911994618,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,1
0,0.489738868923725,0,0.591950618421231,-0.2872085518362886,0.1273201624565758,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,0
0,-0.9570861494814673,0,0.041430580327843886,-0.2872085518362886,-0.26724121205141804,-0.11920235997596146,-0.26990870331595684,1,0,0,1,0,0,0
0,0.14525672168439346,0,-0.2004421048722157,0.1647374499803319,-0.2830236670317378,-0.27447550323078646,-0.25924628610926026,1,0,0,0,0,1,1
0,0.9031174456109228,0,-0.3354753217630465,-0.2872085518362886,0.05314262404907293,-0.1312791600068923,0.8043298302587236,1,0,0,0,0,1,1
0,-0.13032899610707174,0,1.8933146976878095,-0.28661073966457346,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,0,1,0,0,1,0
0,-1.9905325911994618,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,0
1,-1.783843302855863,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,0
0,1.867667457881051,0,-0.3354753217630465,0.7416261956854097,-0.2830236670317378,-0.19166316016154647,-0.26990870331595684,1,0,0,0,0,1,0
0,-0.40591471389853695,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,0.3785343270131164,-0.26990870331595684,1,0,0,0,0,1,0
0,-0.26812185500280433,0,0.13046347058553454,-0.28601292749285834,0.7396794156929822,-0.19511367445609812,-0.26990870331595684,0,0,1,0,0,1,0
0,0.007463862788660866,0,-0.33102367725016196,-0.2872085518362886,-0.27828893053764187,-0.27447550323078646,0.3494000294396696,1,0,0,0,0,1,0
0,-0.8192932905857347,0,-0.3354753217630465,0.42717699336326365,-0.23409805659274657,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,0
0,-1.0948790083772,0,0.27588385800642923,-0.2848173031494281,-0.2830236670317378,-0.27447550323078646,0.21967395342486115,1,0,0,0,0,1,0
0,-0.33701828445067067,0,-0.3147009807029187,0.13245559270771617,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,0
1,0.6275317278194575,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,0
1,-0.5437075727942695,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,1,0,1,0,0,1
0,0.007463862788660866,0,-0.3325075587544568,-0.2824260544625677,-0.2830236670317378,2.1960927316682066,-0.132185814396126,0,1,0,1,0,0,0
0,1.178703163402388,0,-0.3354753217630465,-0.2872085518362886,2.3384421051993733,-0.2296188174016148,-0.2628004251781591,1,0,0,0,0,1,1
0,1.6609781695374521,0,-0.3354753217630465,-0.28661073966457346,-0.2830236670317378,-0.10626293137139271,0.16813893692582768,1,0,0,0,1,0,1
1,-0.13032899610707174,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,1,0,0
1,0.14525672168439346,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,0
0,0.8342210161630564,0,-0.3354753217630465,-0.0959086568874545,6.5555140759408115,0.8581558139557981,-0.22459343018749636,0,1,0,1,0,0,0
0,0.007463862788660866,0,-0.33102367725016196,0.27055020437390576,-0.2830236670317378,0.30693615540116936,0.3796102115253099,0,1,0,0,0,1,0
0,1.7298745989853184,0,-0.3354753217630465,-0.2650895014828296,-0.2830236670317378,3.7703898785574044,-0.26990870331595684,0,1,0,1,0,0,0
0,0.9720138750587891,0,-0.3354753217630465,5.644881628092712,0.758618361669366,-0.26584921749440726,-0.03355845523418263,0,1,0,1,0,0,1
1,0.489738868923725,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,1,0,1
0,1.3164960222981206,0,0.8278877776041113,-0.2351988928970743,-0.2830236670317378,-0.27447550323078646,-0.2690201685487321,1,0,0,0,0,1,1
0,0.35194601002799236,0,-0.3206365067200981,3.0958105278994985,-0.2593499845612582,-0.2718876175098727,-0.26990870331595684,0,1,0,0,0,1,1
0,0.9031174456109228,0,-0.3354753217630465,0.1922368098792268,-0.2830236670317378,1.9873366168478306,0.32629812549182696,0,1,0,0,0,1,0
0,-0.8192932905857347,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,0.46997295581873555,-0.26990870331595684,1,0,0,1,0,0,0
0,-0.47481114334640323,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,0.9251705586012848,1,0,0,0,0,1,0
1,0.6275317278194575,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,1,0,1,0,0,1
0,-0.5437075727942695,0,-0.33102367725016196,-0.2872085518362886,-0.2830236670317378,0.4855002701442181,-0.26990870331595684,1,0,0,0,0,1,0
0,-0.13032899610707174,0,-0.33399144025875166,0.1713133838691981,-0.2830236670317378,11.029409325720472,2.979462940424826,0,1,0,0,0,1,0
0,-0.40591471389853695,0,-0.3087654546857393,1.2641140337644126,-0.2830236670317378,-0.27447550323078646,-0.16150746171454158,1,0,0,0,0,1,1
0,-0.6815004316900022,0,-0.3354753217630465,-0.2872085518362886,0.2946141852479652,-0.043291045495824805,-0.26990870331595684,1,0,0,0,0,1,0
0,-0.061432566659205434,0,1.0712443443084656,-0.2872085518362886,-0.1820159551576914,-0.12782864571234062,-0.26990870331595684,0,0,1,0,0,1,0
0,0.2830495805801261,0,-0.3354753217630465,-0.2872085518362886,-0.03997386033481361,-0.2554976746107523,0.4586898058083095,1,0,0,0,0,1,0
1,-0.33701828445067067,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,1,0,0
1,-1.9905325911994618,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,1
1,0.8342210161630564,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,1
1,-0.6815004316900022,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,0
0,1.0409103045066554,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,0.5040050789367699,1,0,0,0,0,1,0
0,0.9720138750587891,0,0.8560815261857132,-0.2872085518362886,0.3230226042125407,-0.17096007439423647,-0.26990870331595684,0,0,1,1,0,0,1
1,-1.0259825789293338,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,1
0,-1.9905325911994618,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,0,1,0,0,1,1
1,-1.7149468734079967,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,0,1,1,0,0,1
0,-0.33701828445067067,0,-0.09063487355439723,-0.2872085518362886,1.26523516653763,-0.2727502460835106,-0.26990870331595684,0,0,1,0,0,1,1
0,0.6275317278194575,0,-0.22121644593234352,-0.18617829481643555,-0.2830236670317378,-0.27447550323078646,0.14770263727965924,1,0,0,0,0,1,0
1,1.0409103045066554,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,1
1,1.9365638873289173,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,1,0,0,1
1,-0.5437075727942695,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,0,1,0,0,1,1
1,0.4208424394758587,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,1,0,1,0,0,1
0,-0.061432566659205434,0,2.010541336527102,-0.15987455926097088,-0.2830236670317378,-0.25894818890530397,2.4410108714866485,0,1,0,1,0,0,0
0,1.3853924517459868,0,-0.3057976916771496,3.7820989010284407,-0.008408950374174103,2.7775043903001624,1.9274377760307633,0,1,0,0,0,1,0
0,-0.40591471389853695,0,-0.3354753217630465,0.20538867765695915,-0.2830236670317378,0.15252564071998226,1.0442342174093966,0,1,0,0,0,1,1
0,-0.6815004316900022,0,-0.3354753217630465,-0.28661073966457346,-0.2830236670317378,1.5241050728042698,-0.2210392911185975,0,1,0,0,0,1,0
0,0.35194601002799236,0,-0.3354753217630465,-0.13775550890751195,-0.24672402057700238,-0.27447550323078646,0.1867981670375467,1,0,0,0,0,1,0
0,0.7653245867151902,1,-0.3354753217630465,-0.2806326179474224,-0.2830236670317378,1.6276205016408196,0.8807438202400492,0,1,0,0,0,1,1
0,-0.47481114334640323,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,0,1,0,0,1,0
0,1.5231853106417195,0,-0.33399144025875166,2.0651823438626553,-0.2830236670317378,-0.14853173147965062,-0.26990870331595684,0,1,0,0,0,1,1
0,1.0409103045066554,0,0.6616930491230887,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.2521380079714625,1,0,0,1,0,0,0
0,1.4542888811938532,0,0.19427037527021282,-0.2872085518362886,0.7538836251752701,-0.27447550323078646,-0.26990870331595684,0,0,1,0,0,1,0
1,-0.061432566659205434,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,1
1,-1.0948790083772,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,1
0,-0.6126040022421358,0,-0.2523779575225352,0.16533526215204702,-0.10783841675018856,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,1
1,0.489738868923725,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,1,0,0,0,1,1
1,-0.8881897200336011,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,1,0,0,0,1,1
0,-0.7503968611378684,0,-0.10695757010164052,-0.2740566840585562,-0.1614987636832757,0.6338723848099397,-0.26990870331595684,1,0,0,0,1,0,1
0,-0.8192932905857347,0,-0.32805591424157227,0.1647374499803319,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,1
1,0.21415315113225977,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,0,1,0,0,1,1
0,-0.13032899610707174,0,-0.3354753217630465,-0.28601292749285834,-0.20568963762817102,-0.27447550323078646,0.44180764523103994,1,0,0,0,0,1,0
0,0.35194601002799236,0,3.9737165667091805,-0.2734588718868411,-0.271975948545514,-0.27447550323078646,-0.1979373871707549,0,0,1,0,0,1,0
0,1.6609781695374521,0,0.4361430604702724,-0.2872085518362886,0.41456084309839536,-0.27447550323078646,-0.26990870331595684,0,0,1,0,0,1,1
1,0.489738868923725,1,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,1,0,0,0,1,1
0,0.8342210161630564,0,-0.23011973495811258,-0.2872085518362886,2.268999303285966,-0.24773401744801105,-0.26990870331595684,0,0,1,0,0,1,0
0,1.5231853106417195,0,0.8798236302544308,-0.2848173031494281,-0.13782508121279607,-0.2416956174325456,-0.26990870331595684,0,0,1,0,0,1,0
1,2.2121496051203824,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,1,0,1
0,2.07435674622465,0,-0.3354753217630465,-0.2872085518362886,-0.28144542153370583,0.5191427845160969,-0.2690201685487321,1,0,0,0,0,1,1
1,-0.13032899610707174,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,1,0,0,0,1,1
0,1.9365638873289173,0,-0.3354753217630465,0.5682606658880287,-0.2830236670317378,-0.24859664602164896,0.029527513238772136,1,0,0,0,1,0,1
1,1.7987710284331848,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,1,0,1,0,0,1
0,0.9031174456109228,0,-0.07876382152003848,0.10495623280882127,-0.2830236670317378,-0.27447550323078646,-0.2494724036697884,1,0,0,0,0,1,0
0,0.489738868923725,0,0.2847871470321983,-0.2632960649676843,-0.271975948545514,0.01709295465882936,-0.26990870331595684,1,0,0,0,0,1,0
0,0.9031174456109228,0,-0.27018453557407335,-0.2872085518362886,5.474415909788908,-0.27447550323078646,-0.2619118904109344,0,0,1,0,0,1,1
1,0.21415315113225977,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,1,0,0
0,-1.577154014512264,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,1,0,0,0
1,-0.9570861494814673,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,0
0,-0.061432566659205434,0,-0.3354753217630465,-0.23161201986678365,1.7402870614452546,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,1
0,1.0409103045066554,0,-0.3354753217630465,-0.2872085518362886,0.8911909835040519,-0.2209925316652356,-0.26724309901428267,1,0,0,0,0,1,0
0,2.9011138995990455,1,1.001501913606608,-0.2872085518362886,2.3968371886265563,-0.27447550323078646,-0.26990870331595684,0,0,1,0,0,1,0
0,1.0409103045066554,0,-0.3354753217630465,-0.0773764795642862,-0.2830236670317378,-0.2718876175098727,2.792870639307636,0,1,0,0,0,1,0
1,0.489738868923725,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,1,0,0,0,1,1
0,-0.7503968611378684,0,-0.3295397957458671,0.2532136513941677,-0.2830236670317378,-0.27447550323078646,-0.2690201685487321,1,0,0,0,0,1,0
0,-1.783843302855863,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,1,0,1
1,-1.1637754378250662,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,1,0,0,0
1,-1.9905325911994618,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,1,0,0,1
0,0.007463862788660866,0,-0.3354753217630465,0.496523205282216,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,0
0,-1.370464726168665,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,0
0,-0.13032899610707174,0,0.6854351531918061,-0.10368021511975088,0.9464295759351711,-0.27447550323078646,-0.25302654273868724,1,0,0,1,0,0,0
0,-0.33701828445067067,0,-0.3354753217630465,-0.2872085518362886,0.41613908859642734,-0.0639941312631348,-0.2690201685487321,1,0,0,0,1,0,0
0,0.6275317278194575,0,-0.33399144025875166,-0.2872085518362886,0.17151103640147108,-0.27447550323078646,0.22411662726098472,1,0,0,0,0,1,1
0,-0.061432566659205434,0,0.44059470498315695,-0.2872085518362886,-0.2830236670317378,0.5622742131979926,-0.26990870331595684,0,0,1,0,0,1,0
1,-0.19922542555493805,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,0,1,0,0,1,1
0,-0.8881897200336011,0,-0.3354753217630465,-0.27525230840198645,-0.2830236670317378,-0.01568693113941147,0.3351834731640741,1,0,0,0,0,1,0
0,0.2830495805801261,0,-0.1529578967347807,0.16712869866719232,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,0
0,-0.26812185500280433,0,-0.3354753217630465,-0.28182824229085257,2.8813585565223727,-0.27447550323078646,-0.2654660294798333,1,0,0,0,0,1,1
1,-1.5082575850643978,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,1,0,0,0
0,0.21415315113225977,0,-0.3354753217630465,-0.2872085518362886,0.8785650195197962,-0.27447550323078646,-0.26990870331595684,1,0,0,0,1,0,0
1,0.35194601002799236,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,0,1,0,0,1,0
0,1.3853924517459868,0,-0.30431381017285475,-0.2722632475434109,2.098548789498513,-0.27447550323078646,0.6559445241321963,0,0,1,0,0,1,0
0,0.9720138750587891,0,-0.31618486220721354,0.979555440028022,0.21412366484833442,-0.27447550323078646,-0.03800112907030621,0,0,1,0,0,1,1
0,-1.9905325911994618,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,0,1,0,0,1,1
0,-0.40591471389853695,0,-0.3354753217630465,-0.1802001730992845,0.6149980213484562,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,1
0,0.9720138750587891,0,0.1631088636800211,-0.2806326179474224,0.9732597494017147,-0.2615360746262177,-0.26990870331595684,0,0,1,0,0,1,1
1,-0.40591471389853695,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,0,1,1,0,0,1
0,0.9720138750587891,0,0.8931785637930844,-0.2722632475434109,0.5771201293956888,-0.1821742458515294,-0.26990870331595684,0,0,1,0,0,1,0
1,0.8342210161630564,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,0,1,1,0,0,1
0,1.7298745989853184,1,-0.3354753217630465,0.9454801462402609,-0.27986717603567385,-0.258085560331666,1.167740550053632,0,1,0,1,0,0,0
1,1.0409103045066554,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,1,0,0,0,1,1
1,1.3164960222981206,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,1,0,1
0,-0.6126040022421358,0,-0.3354753217630465,0.12468403447541977,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,1,0,0
0,0.2830495805801261,0,-0.3354753217630465,-0.27046981102826556,-0.2830236670317378,5.626766569026201,0.21256567528706344,0,1,0,0,0,1,0
0,-0.5437075727942695,0,-0.31321709919862384,-0.2692741866848354,-0.2656629665533861,-0.2727502460835106,0.0748427863672326,1,0,0,0,0,1,0
1,2.6944246112554464,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,1,0,0,0,1,1
0,-0.40591471389853695,0,-0.32805591424157227,-0.10308240294803578,0.28987944875386923,-0.26843710321532105,-0.26990870331595684,1,0,0,0,1,0,1
0,0.4208424394758587,0,-0.04166678391266738,-0.26090481628082385,-0.12993385372263622,-0.24859664602164896,0.18324402796864783,1,0,0,0,0,1,0
1,-0.47481114334640323,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,0
0,1.5231853106417195,0,-0.017924679843949874,-0.2854151153211432,-0.2577717390632262,0.2163601551691881,-0.26990870331595684,1,0,0,0,0,1,0
1,0.007463862788660866,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,1,0,0,0
0,-1.9905325911994618,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,1
1,0.6964281572673239,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,1,0,0,1
0,1.7987710284331848,0,-0.3354753217630465,0.8910792386141863,-0.1614987636832757,0.22326118375829143,0.663052802269994,0,1,0,0,0,1,1
0,-0.6126040022421358,0,0.12452794456835516,-0.2872085518362886,0.307240149232221,-0.27447550323078646,-0.2654660294798333,1,0,0,0,0,1,0
0,-0.7503968611378684,0,0.013236831746241849,-0.2872085518362886,-0.1236208717305083,-0.27447550323078646,0.010868283127053121,1,0,0,1,0,0,1
0,-0.061432566659205434,0,-0.33102367725016196,-0.20291703562445854,-0.2830236670317378,-0.27447550323078646,1.2308265185265868,1,0,0,0,1,0,0
0,-0.19922542555493805,0,2.3681567790621596,-0.2872085518362886,-0.27671068503960994,-0.1821742458515294,0.7998871564226001,1,0,0,0,0,1,0
0,-0.061432566659205434,0,-0.33399144025875166,-0.2872085518362886,1.1894793826320953,0.25517844098289433,-0.26990870331595684,1,0,0,0,1,0,0
0,1.867667457881051,0,-0.3354753217630465,-0.2549266945636728,-0.2830236670317378,0.35006758408306515,-0.26990870331595684,1,0,0,0,0,1,0
0,-0.26812185500280433,0,1.486731165511022,-0.2872085518362886,-0.07469526129151707,-0.27447550323078646,-0.26990870331595684,0,0,1,0,0,1,0
0,-0.19922542555493805,0,2.706481762041384,4.809140212034993,-0.2830236670317378,-0.04156578834854897,0.29519940863896194,0,1,0,0,0,1,0
0,-1.0259825789293338,0,-0.3354753217630465,-0.2872085518362886,0.8359523910729327,-0.05191733123220397,-0.26724309901428267,1,0,0,0,0,1,0
0,-0.5437075727942695,0,-0.3325075587544568,-0.03792087623108917,0.22674962883259023,-0.27447550323078646,-0.19527178286908076,1,0,0,0,0,1,1
0,0.6275317278194575,0,-0.3354753217630465,1.58693260649057,-0.2830236670317378,-0.2520471603162006,-0.26724309901428267,0,1,0,0,0,1,1
0,-1.0259825789293338,0,-0.3354753217630465,-0.28661073966457346,1.9912280956323385,-0.27447550323078646,-0.10108709754326098,1,0,0,0,0,1,1
0,0.2830495805801261,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,1,0,0,0,1,0
1,0.2830495805801261,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,1,0,1,0,0,1
0,-1.0948790083772,0,-0.3354753217630465,-0.2872085518362886,-0.23409805659274657,-0.27447550323078646,0.44980445813606235,1,0,0,0,0,1,1
0,0.5586352983715913,0,-0.3354753217630465,-0.1616679957761162,-0.2830236670317378,3.2743784487156025,-0.26990870331595684,0,1,0,0,0,1,0
0,-0.9570861494814673,0,8.138971949264809,-0.2872085518362886,3.687842006016712,-0.27447550323078646,0.9473839277819027,0,0,1,0,0,1,0
0,0.2830495805801261,0,0.2521417539377117,0.4779910279590477,-0.271975948545514,-0.008785902550308138,4.12034158154136,0,1,0,1,0,0,0
1,-0.33701828445067067,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,1,0,1
0,-0.33701828445067067,0,-0.07876382152003848,-0.2872085518362886,-0.26092823005929017,-0.27447550323078646,0.26587776132054636,1,0,0,0,0,1,0
1,-0.19922542555493805,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,1,0,1,0,0,1
1,0.7653245867151902,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,1,0,1,0,0,1
0,0.14525672168439346,0,-0.3354753217630465,0.07805468508164147,-0.27986717603567385,-0.2710249889362348,-0.2503609384370131,1,0,0,1,0,0,0
0,-0.6815004316900022,0,0.7566614653979588,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.2690201685487321,1,0,0,0,0,1,0
0,0.6275317278194575,1,-0.3354753217630465,0.6555412429584343,-0.2830236670317378,0.0921416405653281,3.603214347016576,0,1,0,1,0,0,0
1,1.1098067339545217,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,1,0,0,0,1,1
1,-1.9216361617515956,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,1,0,0,0,0,1,1
0,0.21415315113225977,0,-0.3354753217630465,-0.2555245067353879,-0.2830236670317378,0.3673201555558235,-0.26990870331595684,1,0,0,0,0,1,0
1,2.8322174701511793,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,0,1,0,0,1,1
0,-0.6815004316900022,0,-0.3013460471642651,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,0.3804987462925346,1,0,0,0,1,0,0
1,1.7987710284331848,0,-0.3354753217630465,-0.2872085518362886,-0.2830236670317378,-0.27447550323078646,-0.26990870331595684,0,0,1,0,1,0,1
0,1.3164960222981206,0,-0.3354753217630465,4.736207127085751,-0.2830236670317378,6.304792627905603,-0.19616031763630548,0,1,0,0,0,1,0
0,0.7653245867151902,0,-0.21379703841086928,0.5437503668477094,-0.2830236670317378,0.02485661182157061,5.27188263986459,0,1,0,1,0,0,0
